A1BG	21.445356021
A1CF	41.8695046125
A2M	3.06362228872
A2ML1	27.5726005985
A3GALT2	9.19086686615
A4GALT	31.6574303167
A4GNT	20.4241485914
AAAS	3.06362228872
AACS	27.5726005985
AADAC	64.3360680631
AADACL2	38.8058823238
AADACL3	3.06362228872
AADACL4	16.3393188732
AADAT	23.4877708802
AAED1	6.12724457743
AAGAB	25.5301857393
AAK1	8.16965943658
AAMDC	19.4029411619
AAMP	28.593808028
AANAT	23.4877708802
AAR2	38.8058823238
AARD	46.9755417603
AARS	10.2120742957
AARS2	3.06362228872
AARSD1	27.5726005985
AASDH	10.2120742957
AASDHPPT	14.296904014
AASS	28.593808028
AATF	8.16965943658
AATK	25.5301857393
ABAT	3.06362228872
ABCA1	17.3605263027
ABCA10	6.12724457743
ABCA12	17.3605263027
ABCA13	15.3181114436
ABCA2	10.2120742957
ABCA3	38.8058823238
ABCA4	1.02120742957
ABCA5	19.4029411619
ABCA6	13.2756965844
ABCA7	21.445356021
ABCA8	12.2544891549
ABCA9	4.08482971829
ABCB1	11.2332817253
ABCB10	9.19086686615
ABCB11	3.06362228872
ABCB4	22.4665634506
ABCB5	35.742260035
ABCB6	62.2936532039
ABCB7	5.10603714786
ABCB8	17.3605263027
ABCB9	10.2120742957
ABCC1	6.12724457743
ABCC10	4.08482971829
ABCC11	17.3605263027
ABCC12	13.2756965844
ABCC2	20.4241485914
ABCC3	1.02120742957
ABCC4	34.7210526055
ABCC5	7.14845200701
ABCC6	12.2544891549
ABCC8	13.2756965844
ABCC9	31.6574303167
ABCD1	13.2756965844
ABCD2	7.14845200701
ABCD3	8.16965943658
ABCD4	12.2544891549
ABCE1	20.4241485914
ABCF1	10.2120742957
ABCF2	15.3181114436
ABCF3	21.445356021
ABCG1	12.2544891549
ABCG2	15.3181114436
ABCG4	52.0815789082
ABCG5	7.14845200701
ABCG8	7.14845200701
ABHD1	19.4029411619
ABHD10	20.4241485914
ABHD11	9.19086686615
ABHD12	7.14845200701
ABHD12B	32.6786377463
ABHD13	2.04241485914
ABHD14A	15.3181114436
ABHD14B	28.593808028
ABHD15	21.445356021
ABHD16A	19.4029411619
ABHD16B	16.3393188732
ABHD17A	21.445356021
ABHD17B	31.6574303167
ABHD17C	23.4877708802
ABHD2	17.3605263027
ABHD3	16.3393188732
ABHD4	15.3181114436
ABHD5	3.06362228872
ABHD6	5.10603714786
ABHD8	14.296904014
ABI1	4.08482971829
ABI2	31.6574303167
ABI3	6.12724457743
ABI3BP	20.4241485914
ABL1	40.8482971829
ABL2	17.3605263027
ABLIM1	29.6150154576
ABLIM2	18.3817337323
ABLIM3	7.14845200701
ABO	5.10603714786
ABP1	0.0
ABR	32.6786377463
ABRA	24.5089783097
ABRACL	23.4877708802
ABT1	8.16965943658
ABTB1	7.14845200701
ABTB2	9.19086686615
ACAA1	19.4029411619
ACAA2	8.16965943658
ACACA	10.2120742957
ACACB	17.3605263027
ACAD10	14.296904014
ACAD11	26.5513931689
ACAD8	2.04241485914
ACAD9	21.445356021
ACADL	16.3393188732
ACADM	17.3605263027
ACADS	20.4241485914
ACADSB	9.19086686615
ACADVL	9.19086686615
ACAN	21.445356021
ACAP1	21.445356021
ACAP2	16.3393188732
ACAP3	1.02120742957
ACAT1	34.7210526055
ACAT2	17.3605263027
ACBD3	5.10603714786
ACBD4	15.3181114436
ACBD5	31.6574303167
ACBD6	1.02120742957
ACBD7	7.14845200701
ACCS	25.5301857393
ACCSL	16.3393188732
ACD	12.2544891549
ACE	7.14845200701
ACE2	15.3181114436
ACER1	25.5301857393
ACER2	16.3393188732
ACER3	31.6574303167
ACHE	11.2332817253
ACIN1	5.10603714786
ACKR2	6.12724457743
ACKR3	0.0
ACKR4	5.10603714786
ACLY	37.7846748942
ACMSD	65.3572754926
ACN9	4.08482971829
ACO1	24.5089783097
ACO2	26.5513931689
ACOT1	17.3605263027
ACOT11	18.3817337323
ACOT12	16.3393188732
ACOT13	10.2120742957
ACOT2	35.742260035
ACOT4	8.16965943658
ACOT6	11.2332817253
ACOT7	8.16965943658
ACOT8	2.04241485914
ACOT9	17.3605263027
ACOX1	33.6998451759
ACOX2	23.4877708802
ACOX3	8.16965943658
ACOXL	12.2544891549
ACP1	9.19086686615
ACP2	26.5513931689
ACP5	5.10603714786
ACP6	19.4029411619
ACPL2	3.06362228872
ACPP	14.296904014
ACPT	31.6574303167
ACR	6.12724457743
ACRBP	94.9722909502
